DA	fear and loathing in las vegas	?
DUKE	fear and loathing in las vegas	m
GONZO	fear and loathing in las vegas	m
HIGHWAY PATROLMAN	fear and loathing in las vegas	m
HITCHHIKER	fear and loathing in las vegas	m
MAID	fear and loathing in las vegas	f
PROPRIETOR	fear and loathing in las vegas	?
ADULTERER	feast	?
BARTENDER	feast	m
BEER GUY	feast	m
BELLE	feast	f
BOSS MAN	feast	m
BOZO	feast	m
GOLDIE	feast	?
GOOD GUY	feast	m
GRANDPA	feast	m
HEROINE	feast	f
PARA	feast	?
ROADIE	feast	?
SICKLY BROWNIE	feast	f
TRAMPY	feast	?
TROOP LEADER	feast	?
TUFFY	feast	f
BARNES	frances	m
BEBE	frances	m
CLAIRE	frances	f
CLIFFORD	frances	m
CLURMAN	frances	m
COP	frances	m
DICK	frances	m
DOCTOR	frances	m
DOYLE	frances	m
DRAMA TEACHER	frances	f
EDWARDS	frances	m
ERNEST	frances	m
FIRE CHIEF	frances	m
FRANCES	frances	f
HARRY	frances	m
HITCHHIKER	frances	m
JUDGE	frances	m
JUDGE HILLIER'S WIFE	frances	f
KAMINSKI	frances	m
LAWYER	frances	m
LILLIAN	frances	f
MAN	frances	m
ODETS	frances	m
OLDER NURSE	frances	f
SERGEANT	frances	m
SYMINGTON	frances	m
YORK & CROWD	frances	m
YOUNG MAN	frances	m
YOUNG NURSE	frances	m
CREATURE	frankenstein	?
ELIZABETH	frankenstein	f
FATHER	frankenstein	m
GRANDFATHER	frankenstein	m
GRIGORI	frankenstein	m
HENRY	frankenstein	m
JUSTINE	frankenstein	m
KREMPE	frankenstein	?
PROSECUTOR	frankenstein	?
VICTOR	frankenstein	m
WALDMAN	frankenstein	?
WALTON	frankenstein	m
ALICE	friday the 13th	f
BARRY	friday the 13th	m
BILL	friday the 13th	m
BRENDA	friday the 13th	f
CLAUDETTE	friday the 13th	m
JACK	friday the 13th	m
MARCIE	friday the 13th	f
MRS. VOORHEES	friday the 13th	f
NED	friday the 13th	m
SANDY	friday the 13th	f
STEVE	friday the 13th	m
TIERNEY	friday the 13th	?
BORDER GUARD	from dusk till dawn	m
CARLOS	from dusk till dawn	m
JACOB	from dusk till dawn	m
KATE	from dusk till dawn	f
KELLY HOUGE	from dusk till dawn	f
MCGRAW	from dusk till dawn	m
PETE	from dusk till dawn	m
RAZOR CHARLIE	from dusk till dawn	m
RICHARD	from dusk till dawn	m
SCOTT	from dusk till dawn	m
SETH	from dusk till dawn	m
STANLEY CHASE	from dusk till dawn	m
BLONDELL	g.i. jane	f
C.O.	g.i. jane	m
CORTEZ	g.i. jane	m
DEHAVEN	g.i. jane	f
DEHAVEN'S AIDE	g.i. jane	f
FLAG OFFICER #1	g.i. jane	m
FLEA	g.i. jane	m
HAYES	g.i. jane	f
INSTRUCTOR JOHNS	g.i. jane	?
INSTRUCTOR PYRO	g.i. jane	?
JORDAN	g.i. jane	f
MCCOOL	g.i. jane	m
ROYCE	g.i. jane	m
SLUTNIK	g.i. jane	?
THE CHIEF	g.i. jane	m
THE SPOOK	g.i. jane	?
WICKWIRE	g.i. jane	m
ANIMAL	godzilla	m
AUDREY	godzilla	f
CAIMAN	godzilla	m
ELSIE	godzilla	f
JEAN-CLAUDE	godzilla	m
KID	godzilla	m
LT. ANDERSON	godzilla	?
LUCY	godzilla	?
MAJOR HICKS	godzilla	m
MAYOR	godzilla	m
NICK	godzilla	m
RAYMOND	godzilla	m
ALEXANDER	galaxy quest	m
BRANDON	galaxy quest	m
COMPUTER	galaxy quest	?
FRED	galaxy quest	m
GUY	galaxy quest	m
GWEN	galaxy quest	f
JASON	galaxy quest	m
KYLE	galaxy quest	m
LATHE	galaxy quest	m
MATHESAR	galaxy quest	m
NERVOUS TECH	galaxy quest	?
QUELLEK	galaxy quest	m
SARRIS	galaxy quest	m
TOMMY	galaxy quest	m
ARNOLD	george washington	m
BILLY LEE	george washington	m
CORNWALLIS	george washington	m
GENERAL LEE	george washington	m
HAMILTON	george washington	m
HORATIO GATES	george washington	m
JOHN ADAMS	george washington	m
JOSEPH REED	george washington	m
LAFAYETTE	george washington	m
MARTHA	george washington	f
MAWHOOD	george washington	?
NATHANAEL GREENE	george washington	m
SALLY	george washington	f
SAM ADAMS	george washington	m
WASHINGTON	george washington	m
WILLIAM	george washington	m
YOUNG WASHINGTON	george washington	m
ATTENDANT	get shorty	?
BEAR	get shorty	m
BO CATLETT	get shorty	m
BONES	get shorty	m
CHILI	get shorty	m
CURTIS	get shorty	m
DICK	get shorty	m
DIRECTOR	get shorty	?
DORIS	get shorty	f
ESCOBAR	get shorty	m
HARRY	get shorty	m
KAREN	get shorty	f
LEO	get shorty	m
MANAGER	get shorty	m
MARTIN	get shorty	m
RAY BONES	get shorty	m
RONNIE	get shorty	m
TOMMY	get shorty	m
COASTGUARD DISPATCHER	ghost ship	?
DODGE	ghost ship	m
EPPS	ghost ship	f
GREER	ghost ship	m
MURPHY	ghost ship	m
RIVETER	ghost ship	?
VASILI	ghost ship	m
DAD	ghost world	m
DANA	ghost world	f
ENID	ghost world	f
GERROLD	ghost world	?
GIRL	ghost world	f
JOE	ghost world	m
JOHN	ghost world	m
JOHN ELLIS	ghost world	m
JOSH	ghost world	m
MAN	ghost world	m
MANAGER	ghost world	m
MARGARET	ghost world	f
MAXINE	ghost world	f
MELORRA	ghost world	f
REBECCA	ghost world	f
ROBERTA	ghost world	f
SEYMOUR	ghost world	m
THERAPIST	ghost world	?
TODD	ghost world	m
ABDULLAH	the ghost and the darkness  ?m
BEAUMONT	the ghost and the darkness	m
HAWTHORNE	the ghost and the darkness	m
HELENA	the ghost and the darkness	f
MIDDLE COOLIE	the ghost and the darkness	?
PATTERSON	the ghost and the darkness	m
REDBEARD	the ghost and the darkness	m
SAMUEL	the ghost and the darkness	m
STARLING	the ghost and the darkness	m
DANA	ghostbusters ii	f
ELAINE	ghostbusters ii	f
FRANK	ghostbusters ii	m
HARDEMEYER	ghostbusters ii	?
JANINE	ghostbusters ii	f
JANOSZ	ghostbusters ii	m
JUDGE	ghostbusters ii	m
LOUIS	ghostbusters ii	m
MILTON	ghostbusters ii	?
PROSECUTOR	ghostbusters ii	?
SHERMAN	ghostbusters ii	?
SPENGLER	ghostbusters ii	m
STANTZ	ghostbusters ii	m
VENKMAN	ghostbusters ii	m
VIGO	ghostbusters ii	?
WINSTON	ghostbusters ii	m
BRIDE	ghostbusters	f
COED	ghostbusters	?
DANA	ghostbusters	f
DEAN YAEGER	ghostbusters	m
FIRST BUM	ghostbusters	?
GROOM	ghostbusters	?
HEAD LIBRARIAN	ghostbusters	f
JANINE	ghostbusters	f
LOUIS	ghostbusters	f
MANAGER	ghostbusters	m
PECK	ghostbusters	m
SECOND BUM	ghostbusters	?
SOPHOMORE	ghostbusters	?
SPENGLER	ghostbusters	m
STANTZ	ghostbusters	m
STREET PUNK	ghostbusters	?
VENKMAN	ghostbusters	m
WINSTON	ghostbusters	m
WOMAN	ghostbusters	f
COMMODUS	gladiator	m
COS	gladiator	?
FALCO	gladiator	m
GAIUS	gladiator	m
GRACCHUS	gladiator	m
JUBA	gladiator	m
LUCILLA	gladiator	f
MARCUS AURELIUS	gladiator	m
NARCISSUS	gladiator	m
PROXIMO	gladiator	m
QUINTUS	gladiator	m
SELENE	gladiator	f
THEMIS	gladiator	?
TRIBUUS	gladiator	?
BEN	the graduate	m
BEN'S VOICE	the graduate	?
CLERK	the graduate	m
ELAINE	the graduate	f
MR. BRADDOCK	the graduate	m
MR. MCCLEERY	the graduate	m
MR. MCQUIRE	the graduate	?
MR. ROBINSON	the graduate	m
MRS. BRADDOCK	the graduate	f
MRS. ROBINSON	the graduate	f
MRS. ROBINSON'S VOICE	the graduate	f
MRS. SINGLEMAN	the graduate	f
ROOM CLERK	the graduate	m
WOMAN'S VOICE	the graduate	?
A MAN	grand hotel	m
BARON	grand hotel	m
CHAUFFEUR	grand hotel	m
CLERK	grand hotel	m
DOCTOR	grand hotel	m
FLAEMMCHEN	grand hotel	f
GERSTENKORN	grand hotel	m
GRUSINSKAYA	grand hotel	f
KRINGELEIN	grand hotel	m
MANAGER	grand hotel	?
MEIERHEIM	grand hotel	?
PIMENOV	grand hotel	?
PREYSING	grand hotel	m
ROHNA	grand hotel	?
SCHWEIMANN	grand hotel	?
SENF	grand hotel	m
SUZETTE	grand hotel	f
WAITZ	grand hotel	?
ZINNOWITZ	grand hotel	m
BOBO	the grifters	m
CLERK	the grifters	f
COLE	the grifters	m
DOCTOR	the grifters	f
HEBBING	the grifters	m
IRV	the grifters	m
JEWELER	the grifters	m
KAGGS	the grifters	m
LILLY	the grifters	f
MANAGER	the grifters	?
MINTZ	the grifters	m
MYRA	the grifters	f
PIERSON	the grifters	m
ROY	the grifters	m
SIMMS	the grifters	m
BLAKE	halloween h20: 20 years later	?
CARTER	halloween h20: 20 years later	?
DEPUTY CLARK	halloween h20: 20 years later	m
EDDIE	halloween h20: 20 years later	m
JIMMY	halloween h20: 20 years later	m
JOHN	halloween h20: 20 years later	m
KERI	halloween h20: 20 years later	f
LINDA	halloween h20: 20 years later	f
MOLLY	halloween h20: 20 years later	f
PAMELA	halloween h20: 20 years later	f
SHANE	halloween h20: 20 years later	m
WILL	halloween h20: 20 years later	m
BETH	halloween: the curse of michael myers	f
DANNY	halloween: the curse of michael myers	m
DEBRA	halloween: the curse of michael myers	f
BARRY SIMMS	halloween: the curse of michael myers	m
JAMIE	halloween: the curse of michael myers	m
JOHN	halloween: the curse of michael myers	m
KARA	halloween: the curse of michael myers	f
LOOMIS	halloween: the curse of michael myers	m
TIM	halloween: the curse of michael myers	m
TOMMY	halloween: the curse of michael myers	m
WYNN	halloween: the curse of michael myers	m
HAROLD	happy birthday, wanda june	m
LOOSELEAF	happy birthday, wanda june	m
MILDRED	happy birthday, wanda june	?
PAUL	happy birthday, wanda june	m
PENELOPE	happy birthday, wanda june	f
SHUTTLE	happy birthday, wanda june	m
VON KONIGSWALD	happy birthday, wanda june	?
WANDA JUNE	happy birthday, wanda june	f
WOODLY	happy birthday, wanda june	m
BEATRICE	hardcore	f
BLACK STUD	hardcore	m
BURROWS	hardcore	m
FELICE	hardcore	f
GIRL AT THE WINDOW	hardcore	f
HOPE	hardcore	f
JAKE	hardcore	m
JISM JIM	hardcore	m
KRISTEN	hardcore	f
MANAGER	hardcore	m
MARSHA	hardcore	f
MARY	hardcore	f
MAST	hardcore	m
NIKI	hardcore	f
RAMADA	hardcore	f
RUCKER	hardcore	m
TELLER	hardcore	m
TOD	hardcore	m
WES	hardcore	m
CANDY	harold and maude	f
COP	harold and maude	?
EDITH	harold and maude	f
GLAUCUS	harold and maude	m
HAROLD	harold and maude	m
MAUDE	harold and maude	f
MRS. CHASEN	harold and maude	f
OFFICER	harold and maude	m
PRIEST	harold and maude	m
PSYCHIATRIST	harold and maude	m
SUNSHINE	harold and maude	f
UNCLE VICTOR	harold and maude	m
FEMALE CENOBITE	hellbound: hellraiser ii	f
FRANK	hellbound: hellraiser ii	m
JULIA	hellbound: hellraiser ii	f
KIRSTY	hellbound: hellraiser ii	f
KYLE	hellbound: hellraiser ii	m
MALAHIDE	hellbound: hellraiser ii	f
PINHEAD	hellbound: hellraiser ii	m
RONSON	hellbound: hellraiser ii	m
TIFFANY	hellbound: hellraiser ii	f
ABE	hellboy	m
BROOM	hellboy	m
CLAY	hellboy	m
GRIGORY	hellboy	m
HELLBOY	hellboy	m
LIZ	hellboy	f
LOBBY GUARD	hellboy	m
MANNING	hellboy	m
MATLIN	hellboy	f
MYERS	hellboy	m
WHITMAN	hellboy	m
1ST MAN	hellraiser	m
2ND MAN	hellraiser	m
CENOBITE	hellraiser	m
DOCTOR	hellraiser	f
FRANK	hellraiser	m
JULIA	hellraiser	f
KIRSTY	hellraiser	f
LARRY	hellraiser	m
NURSE	hellraiser	f
PRUDHOE	hellraiser	?
STEVE	hellraiser	m
ALISON'S MOM	high fidelity	f
BARRY	high fidelity	m
CAROLINE	high fidelity	f
CHARLIE	high fidelity	f
CUSTOMER	high fidelity	m
DICK	high fidelity	m
IAN	high fidelity	m
LAURA	high fidelity	f
LIZ	high fidelity	f
MARIE	high fidelity	f
MOM	high fidelity	f
ROB	high fidelity	m
VINCE	high fidelity	m
WOMAN	high fidelity	f
BRENNA	highlander	f
CONOR	highlander	m
DENNIS	highlander	f
DESK OFFICER	highlander	m
DUPONT	highlander	?
EXAMINER	highlander	?
FATHER	highlander	m
GRANDSON	highlander	?
INSPECTOR	highlander	?
INTRUDER	highlander	?
KAHN	highlander	?
KATHERINE	highlander	f
KIDELL	highlander	?
KNIGHT	highlander	?
KNIGHT'S VOICE	highlander	?
LIBRARIAN	highlander	?
MAJOR	highlander	?
MAN	highlander	m
MARA	highlander	f
MORAN	highlander	m
MOTHER	highlander	f
MR. NORTH	highlander	m
MULET	highlander	?
ROMIREZ	highlander	m
SUPERVISOR	highlander	?
TAUPIN	highlander	m
TAVERN MAN #2	highlander	m
TRAVELLER	highlander	?
UNCLE JOE	highlander	m
BENSINGER	his girl friday	m
BRUCE	his girl friday	m
BURNS	his girl friday	m
COOLEY	his girl friday	m
DUFFY	his girl friday	f
EGELHOFFER	his girl friday	m
ENDICOTT	his girl friday	m
GUS	his girl friday	m
HARTMAN	his girl friday	m
HILDY	his girl friday	f
LIEUTENANT	his girl friday	?
LOUIE	his girl friday	m
LOUIS	his girl friday	?
MAYOR	his girl friday	m
MCCUE	his girl friday	m
MOLLIE	his girl friday	f
MRS. BALDWIN	his girl friday	f
MURPHY	his girl friday	m
PINKUS	his girl friday	?
SCHWARTZ	his girl friday	?
WILLIAMS	his girl friday	m
WILSON	his girl friday	m
BILL	hope and glory	m
BRUCE	hope and glory	m
CLIVE	hope and glory	m
DAWN	hope and glory	f
GRACE	hope and glory	f
GRANDFATHER GEORGE	hope and glory	m
GRANDMA	hope and glory	f
MAC	hope and glory	m
MOLLY	hope and glory	f
ROGER	hope and glory	m
SUE	hope and glory	f
BABY	house of 1000 corpses	f
BILL	house of 1000 corpses	m
CAPT. SPAULDING	house of 1000 corpses	m
CASHIER	house of 1000 corpses	?
DENISE	house of 1000 corpses	f
HUSTON	house of 1000 corpses	m
JERRY	house of 1000 corpses	m
MARY	house of 1000 corpses	f
MOTHER	house of 1000 corpses	f
MR. WILLIS	house of 1000 corpses	m
NAISH	house of 1000 corpses	m
OTIS	house of 1000 corpses	m
STUCKY	house of 1000 corpses	m
WYDELL	house of 1000 corpses	m
FATHER	human nature	m
FEMALE ROOMMATE	human nature	f
GABRIELLE	human nature	f
LILA	human nature	f
MOTHER	human nature	f
NATHAN	human nature	m
OLDER WOMAN	human nature	f
PUFF	human nature	m
ROSE	human nature	f
WENDALL	human nature	m
BARTENDER	the hustler	m
BERT	the hustler	m
BIG JOHN	the hustler	m
CHARLIE	the hustler	m
EDDIE	the hustler	m
FATS	the hustler	m
FINDLEY	the hustler	m
PLAYER	the hustler	m
SARAH	the hustler	f
YOUNG MAN	the hustler	m
EMMA	i am legend	f
FRENCH VOICE	i am legend	?
NEVILLE	i am legend	m
OLD MAN	i am legend	m
VIRGINIA	i am legend	f
DAD	invaders from mars	m
DAD'S VOICE	invaders from mars	m
JIMMY	invaders from mars	m
LINDA	invaders from mars	f
MOM	invaders from mars	f
PRINCIPAL	invaders from mars	?
ALICIA	independence day	f
CONSTANCE	independence day	f
DAVID	independence day	m
GENERAL GREY	independence day	m
JASMINE	independence day	f
JIMMY	independence day	m
MARGARET	independence day	f
MARTY	independence day	m
MIGUEL	independence day	m
MOISHE	independence day	m
NIMZIKI	independence day	?
OKUN	independence day	?
OKUN/ALIEN	independence day	?
PHILIP	independence day	?
PRESIDENT	independence day	m
RUSSELL	independence day	m
SECOND OFFICER	independence day	?
STEVE	independence day	m
TROY	independence day	m
BRODY	indiana jones and the last crusade	m
BUTLER	indiana jones and the last crusade	m
DONOVAN	indiana jones and the last crusade	m
ELSA	indiana jones and the last crusade	f
HENRY	indiana jones and the last crusade	m
INDY	indiana jones and the last crusade	m
KAZIM	indiana jones and the last crusade	m
KNIGHT	indiana jones and the last crusade	m
SALLAH	indiana jones and the last crusade	m
CAPT. BLUMBURTT	indiana jones and the temple of doom	m
CHATTAR LAL	indiana jones and the temple of doom	?
INDIANA	indiana jones and the temple of doom	m
LAO	indiana jones and the temple of doom	?
MOLA RAM	indiana jones and the temple of doom	?
SHAMAN	indiana jones and the temple of doom	?
SHORT ROUND	indiana jones and the temple of doom	?
WILLIE	indiana jones and the temple of doom	f
AL	innerspace	m
BURR	innerspace	?
COLIN	innerspace	?
DIETER	innerspace	?
FINNEGAN	innerspace	?
GRUNER	innerspace	?
JOE	innerspace	m
LEADER	innerspace	?
OUTSIDE -	innerspace	?
RECEPTIONIST.	innerspace	?
RENE	innerspace	f
RYUJI	innerspace	?
TECH 2	innerspace	?
TECH 3	innerspace	?
WAITER	innerspace	?
WOMAN	innerspace	f
BARBARA	the insider	f
BILL ROBERTSON'S VOICE	the insider	m
CHARLIE PHILLIPS	the insider	m
DEBBIE DELUCA	the insider	f
DEBORAH	the insider	f
DON HEWITT	the insider	m
ERIC KLUSTER	the insider	m
FBI AGENT #2	the insider	?
FELLING	the insider	m
HELEN CAPERELLI	the insider	f
JIM COOPER	the insider	m
JIM COOPER'S VOICE	the insider	?
LIANE	the insider	f
LIANE'S VOICE	the insider	?
LOWELL	the insider	m
LOWELL'S VOICE	the insider	?
MICHAEL MOORE	the insider	m
MIKE WALLACE	the insider	m
MOTLEY	the insider	m
RICHARD SCRUGGS	the insider	m
SHARON	the insider	f
THE HOTEL MANAGER'S VOICE	the insider	?
THE SHEIKH	the insider	m
THOMAS SANDEFUR	the insider	m
TOBACCO LAWYER	the insider	?
WIGAND	the insider	m
WIGAND'S VOICE	the insider	?
BONNIE	intolerable cruelty	f
DOYLE	intolerable cruelty	m
GANGSTER	intolerable cruelty	?
JOE	intolerable cruelty	m
JUDGE	intolerable cruelty	m
KENNETH	intolerable cruelty	m
LAWYER	intolerable cruelty	m
MARYLIN	intolerable cruelty	f
MILES	intolerable cruelty	m
PATRICIA	intolerable cruelty	f
RAMONA	intolerable cruelty	f
REX	intolerable cruelty	m
RUTH	intolerable cruelty	f
SARAH	intolerable cruelty	f
VOICE	intolerable cruelty	?
WITNESS	intolerable cruelty	?
WOMAN	intolerable cruelty	f
WRIGLEY	intolerable cruelty	m
ANDREWS	it happened one night	f
BOY	it happened one night	m
CAPTAIN	it happened one night	?
DANKER	it happened one night	m
DRIVER	it happened one night	?
ELLIE	it happened one night	f
ELLIE'S VOICE	it happened one night	?
FIRST PILOT	it happened one night	m
FIRST POLICEMAN	it happened one night	m
GORDON	it happened one night	m
GUARD	it happened one night	?
KING	it happened one night	?
LOVINGTON	it happened one night	m
MAN	it happened one night	m
MARY	it happened one night	f
OLD LADY	it happened one night	f
OPERATOR	it happened one night	?
OWNER	it happened one night	?
PETER	it happened one night	m
PETER'S VOICE	it happened one night	?
SECOND PILOT	it happened one night	?
SECRETARY	it happened one night	f
SHAPELEY	it happened one night	m
WESTLEY	it happened one night	m
WIFE	it happened one night	f
AL	jfk	m
ANDREWS	jfk	m
BANISTER	jfk	f
BILL	jfk	m
CORONER	jfk	m
DYMOND	jfk	m
FERRIE	jfk	m
FINCK	jfk	m
FRANK	jfk	m
GARRISON	jfk	f
GOLDBERG	jfk	m
JASPER	jfk	m
JEAN HILL	jfk	f
JIM	jfk	m
JOHNSON	jfk	m
JUDGE HAGGERTY	jfk	m
LAWYER	jfk	?
LIZ	jfk	f
LONG	jfk	?
LOU	jfk	m
MALE VOICE	jfk	?
MAN	jfk	m
MARTIN	jfk	m
MERCER	jfk	f
MILLER	jfk	f
MOBSTER	jfk	?
NUMA	jfk	m
O'KEEFE	jfk	m
OFFICIAL	jfk	?
RUBY	jfk	m
SHAW	jfk	m
SUSIE	jfk	f
VIRGINIA	jfk	f
X	jfk	f
AMY	jackie brown	f
ANITA	jackie brown	f
BEAUMONT	jackie brown	m
DARGUS	jackie brown	m
JACKIE	jackie brown	f
LOUIS	jackie brown	m
MAX	jackie brown	m
MELANIE	jackie brown	f
NICOLET	jackie brown	m
ORDELL	jackie brown	m
PUBLIC DEFENDER	jackie brown	?
SHERONDA	jackie brown	f
WINSTON	jackie brown	m
"DOCTOR"	jacob's ladder	?
DELLA	jacob's ladder	m
DOORMAN	jacob's ladder	?
DOUG	jacob's ladder	m
ELI	jacob's ladder	m
ELSA	jacob's ladder	f
FRANK	jacob's ladder	m
GABE	jacob's ladder	?
GEARY	jacob's ladder	m
GEORGE	jacob's ladder	m
JACOB	jacob's ladder	m
JERRY	jacob's ladder	m
JEZZIE	jacob's ladder	f
LEADER	jacob's ladder	m
LOUIS	jacob's ladder	m
MICHAEL	jacob's ladder	m
MRS. CARMICHAEL	jacob's ladder	f
NURSE	jacob's ladder	f
PAUL	jacob's ladder	m
RECEPTIONIST	jacob's ladder	?
RESIDENT	jacob's ladder	?
ROD	jacob's ladder	m
SARAH	jacob's ladder	f
STERN	jacob's ladder	?
VOICE	jacob's ladder	?
WOMAN	jacob's ladder	f
AZRAEL	jason x	m
BOEMAN	jason x	?
BRODSKI	jason x	m
DALLAS	jason x	m
DELONGPRE	jason x	?
FAT LOU	jason x	m
JANESSA	jason x	f
KAY-EM 14	jason x	f
KICKER	jason x	m
KKINSA	jason x	?
PEREZ	jason x	m
RIZZO	jason x	?
THORGAN	jason x	?
YLLO	jason x	?
BRODY	jaws	m
CASSIDY	jaws	f
CHARLIE	jaws	m
DENHERDER	jaws	m
ELLEN	jaws	f
ELLEN'S VOICE	jaws	?
HENDRICKS	jaws	m
HOOPER	jaws	m
MEADOWS	jaws	m
MICHAEL	jaws	m
QUINT	jaws	m
VAUGHN	jaws	m
BLEEKER	juno	m
BLEEKER'S MOM	juno	f
BREN	juno	f
GERTA	juno	?
GIRL LAB PARTNER	juno	f
GUY LAB PARTNER	juno	m
JUNO	juno	f
LEAH	juno	f
MAC	juno	f
MARK	juno	m
PUNK RECEPTIONIST	juno	f
ROLLO	juno	m
SU-CHIN	juno	f
ULTRASOUND TECH	juno	f
VANESSA	juno	f
VIJAY	juno	?
ADELE	kalifornia	f
ATTENDANT	kalifornia	?
BRIAN	kalifornia	m
CAROL	kalifornia	f
CARRIE	kalifornia	f
EARLY	kalifornia	m
PAROLE OFFICER	kalifornia	?
POLICE OFFICER	kalifornia	?
BLACK NURSE	kids	f
CASPER	kids	m
DARCY	kids	f
FIDGET	kids	m
GIRL	kids	f
HAROLD	kids	m
HOODLUM	kids	?
JENNIE	kids	f
KOREAN STORE OWNER	kids	?
LINDA	kids	f
MISHA	kids	?
MOM	kids	f
PAUL	kids	m
RUBY	kids	f
STEVEN	kids	m
SUSAN	kids	f
TAMARA	kids	f
TAXI DRIVER	kids	m
TELLY	kids	m
WHITE NURSE	kids	f
ANDY	knight moves	m
CALLER	knight moves	?
DAVID	knight moves	m
DOCTOR FULTON	knight moves	m
ERICA	knight moves	f
FRANK	knight moves	m
GIRL	knight moves	f
JEREMY	knight moves	m
KATHY	knight moves	f
NOLAN	knight moves	m
PETER	knight moves	m
WOMAN	knight moves	f
WOMAN'S VOICE	knight moves	f
YURILIVICH	knight moves	m
COLWYN	krull	m
CYCLOPS	krull	m
ERGO	krull	m
LYSSA	krull	f
QUEEN	krull	f
ROWAN	krull	?
SEER	krull	m
TITCH	krull	m
TORQUIL	krull	m
TUROLD	krull	m
VELLA	krull	f
VOICE OF THE BEAST	krull	?
WIDOW	krull	f
YNYR	krull	m
ADELLE	labor of love	f
DALLY	labor of love	?
DENNY	labor of love	?
DR. RAY	labor of love	?
DR. ROYCE	labor of love	?
ELLEN	labor of love	f
FATHER	labor of love	?
GERALD	labor of love	?
HANSEN	labor of love	?
ISAAC	labor of love	?
JOSELLE	labor of love	?
KRIS	labor of love	?
MAURICE	labor of love	m
MICHELLE	labor of love	?
MR. CALDWELL	labor of love	?
OLD WOMAN	labor of love	?
PRIEST	labor of love	?
STEPHANIE	labor of love	?
TANDY	labor of love	?
BEN	leaving las vegas	m
BRAD	leaving las vegas	?
CONVENTIONEER	leaving las vegas	?
SERA	leaving las vegas	f
WAITRESS	leaving las vegas	?
YURI	leaving las vegas	?
ADVISOR	legally blonde	?
BROOKE	legally blonde	?
CHUTNEY	legally blonde	f
DEWEY	legally blonde	?
DONOVAN	legally blonde	?
DORKY DAVID	legally blonde	?
ELLE	legally blonde	f
EMMETT	legally blonde	m
ENRIQUE	legally blonde	?
FUZZY 2L	legally blonde	?
GUARD	legally blonde	?
MARGOT	legally blonde	f
MRS. WINDHAM VANDERMARK	legally blonde	?
PAULETTE	legally blonde	f
PROFESSOR DONOVAN	legally blonde	?
PROFESSOR STROMWELL	legally blonde	?
SARAH	legally blonde	?
SERENA	legally blonde	?
WARNER	legally blonde	m
1ST DEMON	legend	?
2ND DEMON	legend	?
BARON	legend	m
DRAGON	legend	?
GUMP	legend	m
JACK	legend	m
JENNY	legend	f
JIMMY	legend	?
LILI	legend	f
OGG	legend	?
OONA	legend	f
SCREWBALL	legend	?
THURGIS	legend	?
ADAM	life as a house	?
ALYSSA	life as a house	f
BOB	life as a house	?
BRYAN	life as a house	m
COLLEEN	life as a house	?
